movieId,title,genres
6936,Elf (2003),Children|Comedy|Fantasy
6942,Love Actually (2003),Comedy|Drama|Romance
6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
6951,"Cat in the Hat, The (2003)",Children|Comedy
6952,Gothika (2003),Horror|Thriller
6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
6957,Bad Santa (2003),Comedy|Crime
6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
6959,Timeline (2003),Action|Adventure|Sci-Fi
6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
6970,Desk Set (1957),Comedy|Romance
6974,"Freshman, The (1990)",Comedy|Crime
6975,Funny Games (1997),Drama|Horror|Thriller
6979,WarGames (1983),Drama|Sci-Fi|Thriller
6984,"Tale of Two Cities, A (1935)",Drama
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
6988,Broken Blossoms or The Yellow Man and the Girl (1919),Drama|Romance
6992,Guarding Tess (1994),Comedy|Drama
6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
6996,Highlander II: The Quickening (1991),Action|Sci-Fi
6998,House of Cards (1993),Drama
7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller
7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
7009,Lorenzo's Oil (1992),Drama
7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
7015,Only the Lonely (1991),Comedy|Romance
7018,Presumed Innocent (1990),Crime|Drama|Thriller
7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama
7027,Silverado (1985),Action|Western
7030,Radio Flyer (1992),Drama
7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
7035,Streets of Fire (1984),Action|Romance
7036,Teen Wolf (1985),Comedy|Fantasy
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama
7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
7049,Flying Down to Rio (1933),Comedy|Musical|Romance
7056,"Public Enemy, The (1931)",Action|Crime|Drama
7060,Jesus Christ Superstar (1973),Drama|Musical
7061,Dark Victory (1939),Drama|Romance
7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
7065,"Birth of a Nation, The (1915)",Drama|War
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
7075,"Court Jester, The (1956)",Adventure|Comedy|Musical
7080,42nd Street (1933),Drama|Musical|Romance
7084,"Play It Again, Sam (1972)",Comedy|Romance
7087,"Passage to India, A (1984)",Adventure|Drama
7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
7096,Rivers and Tides (2001),Documentary
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
7101,Doc Hollywood (1991),Comedy|Romance
7103,Madhouse (1990),Comedy
7104,1941 (1979),Comedy|War
7107,Foul Play (1978),Comedy|Thriller
7114,"Collector, The (1965)",Drama|Horror|Thriller
7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance
7137,"Cooler, The (2003)",Comedy|Drama|Romance
7139,In America (2002),Drama|Romance
7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
7147,Big Fish (2003),Drama|Fantasy|Romance
7149,Something's Gotta Give (2003),Comedy|Drama|Romance
7151,Girl with a Pearl Earring (2003),Drama|Romance
7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
7154,Mona Lisa Smile (2003),Drama|Romance
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
7158,House of Sand and Fog (2003),Drama
7160,Monster (2003),Crime|Drama
7161,Cheaper by the Dozen (2003),Children|Comedy
7163,Paycheck (2003),Action|Sci-Fi|Thriller
7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
7165,"Company, The (2003)",Drama|Musical
7169,Chasing Liberty (2004),Comedy|Romance
7171,Aileen: Life and Death of a Serial Killer (2003),Documentary
7173,Along Came Polly (2004),Comedy|Romance
7175,Torque (2004),Action|Crime
7178,"Great Gatsby, The (1974)",Drama
7199,Melvin Goes to Dinner (2003),Comedy|Drama
7202,Beyond Re-Animator (2003),Horror
7203,Final Cut (1998),Drama
7206,Mon Oncle (My Uncle) (1958),Comedy
7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
7218,"Ox-Bow Incident, The (1943)",Drama|Western
7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
7241,Kanal (1957),Drama|War
7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance
7263,Miracle (2004),Drama
7265,"Dreamers, The (2003)",Drama
7272,Super Fly (Superfly) (1972),Action|Crime|Drama
7276,Hell's Kitchen (1998),Drama
7280,Blacula (1972),Horror
7285,Thirteen (2003),Drama
7293,50 First Dates (2004),Comedy|Romance
7294,Welcome to Mooseport (2004),Comedy
7300,Vanishing Point (1971),Action|Drama
7311,"Goodbye, Mr. Chips (1939)",Drama|Romance
7317,EuroTrip (2004),Adventure|Comedy
7318,"Passion of the Christ, The (2004)",Drama
7319,Club Dread (2004),Comedy|Horror
7323,"Good bye, Lenin! (2003)",Comedy|Drama
7324,Hidalgo (2004),Adventure|Drama
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
7334,"Front, The (1976)",Comedy|Drama
7346,"Girl Next Door, The (2004)",Comedy|Romance
7347,Secret Window (2004),Mystery|Thriller
7348,Spartan (2004),Thriller
7352,Wilbur Wants to Kill Himself (2002),Comedy|Drama|Romance
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996),Adventure|Animation|Comedy
7360,Dawn of the Dead (2004),Action|Drama|Horror|Thriller
7361,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
7362,Taking Lives (2004),Crime|Drama|Thriller
7365,Noi the Albino (Nói albinói) (2003),Drama
7366,Jersey Girl (2004),Comedy|Drama|Romance
7367,"Ladykillers, The (2004)",Comedy|Crime
7371,Dogville (2003),Drama|Mystery|Thriller
7373,Hellboy (2004),Action|Adventure|Fantasy|Horror
7379,The Alamo (2004),Drama|War|Western
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime
7386,"Ten Commandments, The (1956)",Adventure|Drama
7387,Dawn of the Dead (1978),Action|Drama|Horror
7395,Cheaper by the Dozen (1950),Comedy|Drama
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama
7419,After Hours (1985),Comedy|Thriller
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller
7439,"Punisher, The (2004)",Action|Crime|Thriller
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller
7448,Envy (2004),Comedy
7451,Mean Girls (2004),Comedy
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror
7458,Troy (2004),Action|Adventure|Drama|War
7477,Eye See You (D-Tox) (2002),Horror|Thriller
7482,Enter the Dragon (1973),Action|Crime
7487,Henry & June (1990),Drama
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama
7560,Fail-Safe (1964),Drama|Thriller|War
7566,28 Up (1985),Documentary
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller
7570,Octopussy (1983),Action|Adventure|Thriller
7573,Never Say Never Again (1983),Action|Adventure|Thriller
7617,Rooster Cogburn (1975),Comedy|Western
7618,Chaplin (1992),Drama
7626,Switch (1991),Comedy|Crime|Fantasy
7636,Raising Cain (1992),Horror|Thriller
7646,Rose Red (2002),Horror|Mystery|Thriller
7647,Noises Off... (1992),Comedy
7669,Pride and Prejudice (1995),Drama|Romance
7698,"China Syndrome, The (1979)",Drama|Thriller
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller
7701,Look Who's Talking Too (1990),Comedy|Romance
7724,Steel Dawn (1987),Action|Sci-Fi
7725,On Deadly Ground (1994),Action|Adventure|Thriller
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War
7773,"Bang, Bang, You're Dead (2002)",Drama
7782,Sniper (1993),Action|Drama
7791,Internal Affairs (1990),Crime|Thriller
7792,"Parallax View, The (1974)",Thriller
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller
7827,Cypher (2002),Action|Sci-Fi|Thriller
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance
7896,Ride the High Country (1962),Adventure|Drama|Western
7918,"Indian Runner, The (1991)",Drama
7919,Drunken Angel (Yoidore tenshi) (1948),Drama|Film-Noir
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller
7934,Zelig (1983),Comedy
7937,"Silence, The (Tystnaden) (1963)",Drama
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama
8013,I'm with Lucy (2002),Comedy|Romance
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama
8042,Mean Streets (1973),Crime|Drama
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy
8119,Crossroads (1986),Drama
8132,Gladiator (1992),Action|Drama
8139,Deranged (1974),Horror|Thriller
8147,Charly (1968),Drama|Sci-Fi
8154,"Dolce Vita, La (1960)",Drama
8167,Captain Blood (1935),Action|Adventure|Romance
8183,Educating Rita (1983),Comedy|Drama
8194,Baby Doll (1956),Drama
8197,Hiroshima Mon Amour (1959),Drama|Romance|War
8207,"Day of the Jackal, The (1973)",Crime|Thriller
8225,Night of the Living Dead (1990),Horror
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance
8257,Battleground (1949),Action|Drama|War
8259,Hooper (1978),Action|Comedy
8264,Grey Gardens (1975),Documentary
8268,Point of No Return (1993),Action|Thriller
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance
8337,"Caine Mutiny, The (1954)",Drama|War
8340,Escape from Alcatraz (1979),Drama|Thriller
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
8366,Saved! (2004),Comedy|Drama
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
8372,Garfield: The Movie (2004),Animation|Children|Comedy
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
8376,Napoleon Dynamite (2004),Comedy
8379,"Dresser, The (1983)",Drama
8403,Helen of Troy (1956),Action|Adventure|Drama|Romance|War
8404,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi
8459,"Heiress, The (1949)",Drama|Romance
8462,Executive Suite (1954),Drama
8464,Super Size Me (2004),Comedy|Documentary|Drama
8493,Memphis Belle (1990),Action|Drama|War
8496,"Panic in Needle Park, The (1971)",Drama|Romance
8501,"Hitcher, The (1986)",Action|Thriller
8528,Dodgeball: A True Underdog Story (2004),Comedy
8529,"Terminal, The (2004)",Comedy|Drama|Romance
8531,White Chicks (2004),Action|Comedy|Crime
8533,"Notebook, The (2004)",Drama|Romance
8542,"Day at the Races, A (1937)",Comedy|Musical
8573,Reconstruction (2003),Drama|Romance
8589,Winter War (Talvisota) (1989),Drama|War
8604,Taxi (1998),Action|Comedy
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama
8609,Our Hospitality (1923),Comedy
8610,All of Me (1984),Comedy|Fantasy
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
8622,Fahrenheit 9/11 (2004),Documentary
8623,Roxanne (1987),Comedy|Romance
8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
8638,Before Sunset (2004),Drama|Romance
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
8651,Man of La Mancha (1972),Adventure|Comedy|Musical
8659,Brief Crossing (Brève traversée) (2001),Comedy|Drama|Romance
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
8689,"Shock to the System, A (1990)",Comedy|Crime|Thriller
8712,My Favorite Wife (1940),Comedy|Romance
8729,Swann in Love (Un amour de Swann) (1984),Drama
8767,"Big Clock, The (1948)",Crime|Film-Noir|Thriller
8774,Sherlock Holmes: The Woman in Green (1945),Mystery
8780,"Assassination Bureau, The (1969)",Action|Adventure|Comedy|Crime|Sci-Fi
8781,"Manchurian Candidate, The (2004)",Thriller
8783,"Village, The (2004)",Drama|Mystery|Thriller
8784,Garden State (2004),Comedy|Drama|Romance
8793,PTU (2003),Crime|Drama
8798,Collateral (2004),Action|Crime|Drama|Thriller
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
8814,Without a Paddle (2004),Comedy
8815,Exorcist: The Beginning (2004),Horror|Thriller
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary
8831,Suspect Zero (2004),Crime|Thriller
8836,Wicker Park (2004),Drama|Romance|Thriller
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
8864,Mr. 3000 (2004),Comedy|Drama
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8866,Wimbledon (2004),Comedy|Romance
8868,Head in the Clouds (2004),Drama|Romance|War
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
8874,Shaun of the Dead (2004),Comedy|Horror
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller
8885,"Sentinel, The (1977)",Drama|Horror|Mystery|Thriller
8906,Cannibal Holocaust (1980),Horror
8907,Shark Tale (2004),Animation|Children|Comedy
8910,I Heart Huckabees (2004),Comedy
8914,Primer (2004),Drama|Sci-Fi
8916,Shall We Dance? (2004),Comedy|Romance
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8923,Tess (1979),Drama|Romance
8935,All I Want for Christmas (1991),Children|Comedy|Romance
8937,Friday Night Lights (2004),Action|Drama
8946,Surviving Christmas (2004),Comedy
8947,"Grudge, The (2004)",Horror|Mystery|Thriller
8948,Alfie (2004),Comedy|Drama|Romance
8949,Sideways (2004),Comedy|Drama|Romance
8950,The Machinist (2004),Drama|Mystery|Thriller
8951,Vera Drake (2004),Drama
8956,Enduring Love (2004),Drama
8957,Saw (2004),Horror|Mystery|Thriller
8958,Ray (2004),Drama
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
8970,Finding Neverland (2004),Drama
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
8981,Closer (2004),Drama|Romance
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
8988,Cinderfella (1960),Comedy
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
25738,"Last of the Mohicans, The (1920)",Adventure|Drama
25759,October (1928),Drama|War
25764,"Cameraman, The (1928)",Comedy|Drama|Romance
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
25773,Little Caesar (1931),Crime|Drama
25788,Scarface (1932),Crime|Drama
25801,She Done Him Wrong (1933),Comedy|Romance
25852,Gaslight (1940),Mystery|Thriller
25899,Cover Girl (1944),Comedy|Musical
25923,Great Expectations (1946),Drama
25947,Unfaithfully Yours (1948),Comedy
25951,In the Good Old Summertime (1949),Musical
25993,Magnificent Obsession (1954),Drama|Romance
26000,"Cobweb, The (1955)",Drama
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
26101,McLintock! (1963),Comedy|Western
26122,Onibaba (1964),Drama|Horror|War
26136,"Hallelujah Trail, The (1965)",Comedy|Western
26144,Operation Crossbow (1965),Action|Adventure|War
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
26163,Don't Look Back (1967),Documentary|Musical
26242,Duel (1971),Action|Mystery|Thriller
26247,Lawman (1971),Western
26269,Lone Wolf and Cub: Sword of Vengeance (Kozure Ôkami: Kowokashi udekashi tsukamatsuru) (1972),Action|Crime
26289,Emperor of the North (Emperor of the North Pole) (1973),Action|Drama|Thriller
26299,Phase IV (1974),Horror|Sci-Fi|Thriller
26306,Theatre of Blood (1973),Comedy|Horror|Mystery
26350,"Passenger, The (Professione: reporter) (1975)",Drama
26371,The Missouri Breaks (1976),Drama|Western
26399,Five Deadly Venoms (1978),Action
26463,Barefoot Gen (Hadashi no Gen) (1983),Animation|Drama|War
26513,"Ice Pirates, The (1984)",Action|Adventure|Comedy|Sci-Fi
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
26565,Asterix in Britain (Astérix chez les Bretons) (1986),Adventure|Animation|Children|Comedy
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
26680,Cry-Baby (1990),Comedy|Musical|Romance
26691,I Hired a Contract Killer (1990),Comedy|Drama
26694,Ju Dou (1990),Drama
26695,"Krays, The (1990)",Drama
26712,35 Up (1991),Documentary
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance
26737,Light Sleeper (1992),Crime|Drama
26750,Quigley Down Under (1990),Adventure|Drama|Western
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
26914,Trinity and Beyond (1995),Documentary
26938,"Hunters, The (Jägarna) (1996)",Crime|Thriller
26985,Nirvana (1997),Action|Sci-Fi
26991,Postman Blues (1997),Action|Comedy|Crime|Drama
27087,The Sinners of Hell (1960),Drama|Horror
27094,Flowers of Shanghai (1998),Drama
27109,Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller
27124,Bleeder (1999),Drama|Thriller
27180,Joan of Arc (1999),Adventure|Drama
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
27193,Taxi 2 (2000),Action|Comedy
27216,Katsastus (1988),Comedy|Drama
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
27271,Taboo (Gohatto) (1999),Drama
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy
27376,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
27402,Dagon (2001),Fantasy|Horror|Mystery|Thriller
27432,"Beautiful Country, The (2004)",Drama
27469,Millennium Mambo (2001),Drama|Romance
27530,My Wife Is a Gangster (Jopog manura) (2001),Action|Comedy|Romance
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
27636,Herr Lehmann (2003),Comedy|Drama
27641,Upswing (Nousukausi) (2003),Comedy|Drama
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
27664,"Brown Bunny, The (2003)",Drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
27711,Naked Weapon (Chek law dak gung) (2002),Action|Drama|Romance|Thriller
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
27727,Head-On (Gegen die Wand) (2004),Drama|Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
27773,Old Boy (2003),Mystery|Thriller
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
27808,Spanglish (2004),Comedy|Drama|Romance
27815,"Chorus, The (Choristes, Les) (2004)",Drama
27821,"Interpreter, The (2005)",Drama|Thriller
27822,Open Water (2003),Drama|Thriller
27831,Layer Cake (2004),Crime|Drama|Thriller
27834,"Return, The (Vozvrashcheniye) (2003)",Drama
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller
27843,Machuca (2004),Drama
27864,She Hate Me (2004),Comedy|Drama
27878,Born into Brothels (2004),Documentary
27879,DiG! (2004),Documentary
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi
27922,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary
30707,Million Dollar Baby (2004),Drama
30749,Hotel Rwanda (2004),Drama|War
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
30803,3-Iron (Bin-jip) (2004),Drama|Romance
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
30812,"Aviator, The (2004)",Drama
30820,"Woodsman, The (2004)",Drama
30825,Meet the Fockers (2004),Comedy
30848,"Love Song for Bobby Long, A (2004)",Drama
30883,Fat Albert (2004),Comedy|Fantasy
30892,In the Realms of the Unreal (2004),Animation|Documentary
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
30905,Bomb the System (2002),Action|Drama
31026,"Phantom of the Opera, The (1989)",Drama|Horror|Musical
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime
31148,Day of the Wacko (Dzien swira) (2002),Comedy|Drama
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi
31221,Elektra (2005),Action|Adventure|Crime|Drama
31225,Coach Carter (2005),Drama
31255,Ice Station Zebra (1968),Action|Thriller
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
31410,"Downfall (Untergang, Der) (2004)",Drama|War
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller
31422,Are We There Yet? (2005),Children|Comedy
31424,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
31437,Nobody Knows (Dare mo shiranai) (2004),Drama
31502,Salem's Lot (1979),Drama|Horror|Mystery|Thriller
31547,Lessons of Darkness (Lektionen in Finsternis) (1992),Documentary|War
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
31685,Hitch (2005),Comedy|Romance
31687,Pooh's Heffalump Movie (2005),Animation|Children
31696,Constantine (2005),Action|Fantasy|Horror|Thriller
31698,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
32019,Be Cool (2005),Comedy|Crime|Musical
32029,Hostage (2005),Action|Crime|Drama|Thriller
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
32263,Vares: Private Eye (Vares - Yksityisetsivä) (2004),Action|Comedy|Crime|Thriller
32289,Ice Princess (2005),Children|Comedy|Drama
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
32369,Panic in the Streets (1950),Crime|Drama|Film-Noir|Thriller
32469,We're No Angels (1955),Comedy|Crime|Drama
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
32591,Look at Me (Comme une image) (2004),Comedy|Drama|Romance
32596,Sahara (2005),Action|Adventure|Comedy
32598,Fever Pitch (2005),Comedy|Romance
32632,Electra Glide in Blue (1973),Action|Crime
32724,Ghosts... of the Civil Dead (1988),Crime|Drama
32737,Age of Consent (1969),Comedy|Drama|Romance
32853,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",Documentary|War
32875,Holiday (Jour de fête) (1949),Comedy
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
33136,House of D (2004),Drama
33154,Enron: The Smartest Guys in the Room (2005),Documentary
33158,xXx: State of the Union (2005),Action|Crime|Thriller
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
33164,House of Wax (2005),Horror|Thriller
33166,Crash (2004),Crime|Drama
33171,Mysterious Skin (2004),Drama|Mystery
33237,San Francisco (1936),Drama|Musical|Romance
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
33495,Kicking & Screaming (2005),Comedy
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy
33615,Madagascar (2005),Adventure|Animation|Children|Comedy
33639,Mad Hot Ballroom (2005),Children|Documentary
33646,"Longest Yard, The (2005)",Comedy|Drama
33660,Cinderella Man (2005),Drama|Romance
33669,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama
33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
33725,It's All Gone Pete Tong (2004),Comedy|Drama|Musical
33750,Innocent Voices (Voces inocentes) (2004),Drama|War
33779,Eddie Izzard: Dress to Kill (1999),Comedy
